Hour;Minutes;Day;Month;Year;Timestamp [ms]
23;50;14;10;2019;43542
23;50;14;10;2019;43566
23;50;14;10;2019;43578
23;50;14;10;2019;43602
23;50;14;10;2019;43614
23;50;14;10;2019;43638
23;50;14;10;2019;43650
23;50;14;10;2019;43674
23;50;14;10;2019;43687
23;50;14;10;2019;43711
23;50;14;10;2019;43723
23;50;14;10;2019;43747
23;50;14;10;2019;43759
23;50;14;10;2019;43783
23;50;14;10;2019;43795
23;50;14;10;2019;43819
23;50;14;10;2019;43831
23;50;14;10;2019;43855
23;50;14;10;2019;43867
23;50;14;10;2019;43891
23;50;14;10;2019;43903
23;50;14;10;2019;43927
23;50;14;10;2019;43939
23;50;14;10;2019;43963
23;50;14;10;2019;43975
23;50;14;10;2019;43999
23;50;14;10;2019;44011
23;50;14;10;2019;44035
23;50;14;10;2019;44047
23;50;14;10;2019;44071
23;50;14;10;2019;44083
23;50;14;10;2019;44107
23;50;14;10;2019;44119
23;50;14;10;2019;44143
23;50;14;10;2019;44155
23;50;14;10;2019;44192
23;50;14;10;2019;44216
23;50;14;10;2019;44228
23;50;14;10;2019;44252
23;50;14;10;2019;44264
23;50;14;10;2019;44288
23;50;14;10;2019;44300
23;50;14;10;2019;44324
23;50;14;10;2019;44336
23;50;14;10;2019;44360
23;50;14;10;2019;44372
23;50;14;10;2019;44396
23;50;14;10;2019;44408
23;50;14;10;2019;44432
23;50;14;10;2019;44444
23;50;14;10;2019;44468
23;50;14;10;2019;44480
23;50;14;10;2019;44504
23;50;14;10;2019;44516
23;50;14;10;2019;44540
23;50;14;10;2019;44552
23;50;14;10;2019;44574
23;50;14;10;2019;44576
23;50;14;10;2019;44588
23;50;14;10;2019;44609
23;50;14;10;2019;44612
23;50;14;10;2019;44624
23;50;14;10;2019;44645
23;50;14;10;2019;44648
23;50;14;10;2019;44661
23;50;14;10;2019;44681
23;50;14;10;2019;44685
23;50;14;10;2019;44697
23;50;14;10;2019;44717
23;50;14;10;2019;44721
23;50;14;10;2019;44733
23;50;14;10;2019;44754
23;50;14;10;2019;44757
23;50;14;10;2019;44769
23;50;14;10;2019;44790
23;50;14;10;2019;44793
23;50;14;10;2019;44805
23;50;14;10;2019;44826
23;50;14;10;2019;44829
23;50;14;10;2019;44841
23;50;14;10;2019;44862
23;50;14;10;2019;44865
23;50;14;10;2019;44877
23;50;14;10;2019;44898
23;50;14;10;2019;44901
23;50;14;10;2019;44913
23;50;14;10;2019;44934
23;50;14;10;2019;44937
23;50;14;10;2019;44949
23;50;14;10;2019;44970
23;50;14;10;2019;44973
23;50;14;10;2019;44985
23;50;14;10;2019;45006
23;50;14;10;2019;45009
23;50;14;10;2019;45021
23;50;14;10;2019;45042
23;50;14;10;2019;45045
23;50;14;10;2019;45057
23;50;14;10;2019;45078
23;50;14;10;2019;45081
23;50;14;10;2019;45094
23;50;14;10;2019;45118
23;50;14;10;2019;45119
23;50;14;10;2019;45130
23;50;14;10;2019;45142
23;50;14;10;2019;45155
23;50;14;10;2019;45166
23;50;14;10;2019;45178
23;50;14;10;2019;45191
23;50;14;10;2019;45202
23;50;14;10;2019;45214
23;50;14;10;2019;45227
23;50;14;10;2019;45238
23;50;14;10;2019;45250
23;50;14;10;2019;45263
23;50;14;10;2019;45274
23;50;14;10;2019;45286
23;50;14;10;2019;45300
23;50;14;10;2019;45310
23;50;14;10;2019;45322
23;50;14;10;2019;45335
23;50;14;10;2019;45346
23;50;14;10;2019;45358
23;50;14;10;2019;45371
23;50;14;10;2019;45382
23;50;14;10;2019;45394
23;50;14;10;2019;45407
23;50;14;10;2019;45418
23;50;14;10;2019;45430
23;50;14;10;2019;45443
23;50;14;10;2019;45454
23;50;14;10;2019;45466
23;50;14;10;2019;45479
23;50;14;10;2019;45490
23;50;14;10;2019;45502
23;50;14;10;2019;45516
23;50;14;10;2019;45526
23;50;14;10;2019;45538
23;50;14;10;2019;45552
23;50;14;10;2019;45562
23;50;14;10;2019;45574
23;50;14;10;2019;45588
23;50;14;10;2019;45599
23;50;14;10;2019;45611
23;50;14;10;2019;45624
23;50;14;10;2019;45635
23;50;14;10;2019;45647
23;50;14;10;2019;45660
23;50;14;10;2019;45671
23;50;14;10;2019;45683
23;50;14;10;2019;45707
23;50;14;10;2019;45719
23;50;14;10;2019;45743
23;50;14;10;2019;45755
23;50;14;10;2019;45779
23;50;14;10;2019;45791
23;50;14;10;2019;45815
23;50;14;10;2019;45827
23;50;14;10;2019;45851
23;50;14;10;2019;45863
23;50;14;10;2019;45887
23;50;14;10;2019;45899
23;50;14;10;2019;45923
23;50;14;10;2019;45935
23;50;14;10;2019;45959
23;50;14;10;2019;45971
23;50;14;10;2019;45995
23;50;14;10;2019;46007
23;50;14;10;2019;46031
23;50;14;10;2019;46043
23;50;14;10;2019;46068
23;50;14;10;2019;46080
23;50;14;10;2019;46104
23;50;14;10;2019;46116
23;50;14;10;2019;46140
23;50;14;10;2019;46152
23;50;14;10;2019;46176
23;50;14;10;2019;46188
23;50;14;10;2019;46212
23;50;14;10;2019;46224
23;50;14;10;2019;46248
23;50;14;10;2019;46260
23;50;14;10;2019;46281
23;50;14;10;2019;46284
23;50;14;10;2019;46296
23;50;14;10;2019;46317
23;50;14;10;2019;46320
23;50;14;10;2019;46332
23;50;14;10;2019;46353
23;50;14;10;2019;46356
23;50;14;10;2019;46368
23;50;14;10;2019;46389
23;50;14;10;2019;46392
23;50;14;10;2019;46404
23;50;14;10;2019;46425
23;50;14;10;2019;46428
23;50;14;10;2019;46440
23;50;14;10;2019;46461
23;50;14;10;2019;46464
23;50;14;10;2019;46476
23;50;14;10;2019;46497
23;50;14;10;2019;46500
23;50;14;10;2019;46513
23;50;14;10;2019;46533
23;50;14;10;2019;46537
23;50;14;10;2019;46549
23;50;14;10;2019;46569
23;50;14;10;2019;46573
23;50;14;10;2019;46585
23;50;14;10;2019;46606
23;50;14;10;2019;46609
23;50;14;10;2019;46621
23;50;14;10;2019;46642
23;50;14;10;2019;46645
23;50;14;10;2019;46657
23;50;14;10;2019;46678
23;50;14;10;2019;46681
23;50;14;10;2019;46693
23;50;14;10;2019;46714
23;50;14;10;2019;46717
23;50;14;10;2019;46729
23;50;14;10;2019;46750
23;50;14;10;2019;46753
23;50;14;10;2019;46765
23;50;14;10;2019;46787
23;50;14;10;2019;46789
23;50;14;10;2019;46801
23;50;14;10;2019;46826
23;50;14;10;2019;46826
23;50;14;10;2019;46837
23;50;14;10;2019;46849
23;50;14;10;2019;46862
23;50;14;10;2019;46873
23;50;14;10;2019;46885
23;50;14;10;2019;46899
23;50;14;10;2019;46909
23;50;14;10;2019;46921
23;50;14;10;2019;46935
23;50;14;10;2019;46946
23;50;14;10;2019;46958
23;50;14;10;2019;46971
23;50;14;10;2019;46982
23;50;14;10;2019;46994
23;50;14;10;2019;47007
23;50;14;10;2019;47018
23;50;14;10;2019;47030
23;50;14;10;2019;47043
23;50;14;10;2019;47054
23;50;14;10;2019;47066
23;50;14;10;2019;47090
23;50;14;10;2019;47102
23;50;14;10;2019;47126
23;50;14;10;2019;47138
23;50;14;10;2019;47162
23;50;14;10;2019;47174
23;50;14;10;2019;47198
23;50;14;10;2019;47210
23;50;14;10;2019;47234
23;50;14;10;2019;47246
23;50;14;10;2019;47270
23;50;14;10;2019;47282
23;50;14;10;2019;47306
23;50;14;10;2019;47318
23;50;14;10;2019;47342
23;50;14;10;2019;47354
23;50;14;10;2019;47378
23;50;14;10;2019;47390
23;50;14;10;2019;47411
23;50;14;10;2019;47414
23;50;14;10;2019;47426
23;50;14;10;2019;47447
23;50;14;10;2019;47451
23;50;14;10;2019;47463
23;50;14;10;2019;47484
23;50;14;10;2019;47487
23;50;14;10;2019;47499
23;50;14;10;2019;47520
23;50;14;10;2019;47523
23;50;14;10;2019;47535
23;50;14;10;2019;47556
23;50;14;10;2019;47559
23;50;14;10;2019;47571
23;50;14;10;2019;47592
23;50;14;10;2019;47595
23;50;14;10;2019;47607
23;50;14;10;2019;47628
23;50;14;10;2019;47631
23;50;14;10;2019;47643
23;50;14;10;2019;47664
23;50;14;10;2019;47667
23;50;14;10;2019;47679
23;50;14;10;2019;47700
23;50;14;10;2019;47703
23;50;14;10;2019;47715
23;50;14;10;2019;47736
23;50;14;10;2019;47739
23;50;14;10;2019;47751
23;50;14;10;2019;47772
23;50;14;10;2019;47775
23;50;14;10;2019;47787
23;50;14;10;2019;47808
23;50;14;10;2019;47811
23;50;14;10;2019;47823
23;50;14;10;2019;47844
23;50;14;10;2019;47847
23;50;14;10;2019;47859
23;50;14;10;2019;47880
23;50;14;10;2019;47883
23;50;14;10;2019;47895
23;50;14;10;2019;47916
23;50;14;10;2019;47920
23;50;14;10;2019;47932
23;50;14;10;2019;47956
23;50;14;10;2019;47957
23;50;14;10;2019;47968
23;50;14;10;2019;47980
23;50;14;10;2019;47993
23;50;14;10;2019;48004
23;50;14;10;2019;48016
23;50;14;10;2019;48029
23;50;14;10;2019;48040
23;50;14;10;2019;48052
23;50;14;10;2019;48065
23;50;14;10;2019;48076
23;50;14;10;2019;48088
23;50;14;10;2019;48101
23;50;14;10;2019;48112
23;50;14;10;2019;48124
23;50;14;10;2019;48137
23;50;14;10;2019;48148
23;50;14;10;2019;48160
23;50;14;10;2019;48173
23;50;14;10;2019;48184
23;50;14;10;2019;48196
23;50;14;10;2019;48209
23;50;14;10;2019;48220
23;50;14;10;2019;48232
23;50;14;10;2019;48246
23;50;14;10;2019;48256
23;50;14;10;2019;48268
23;50;14;10;2019;48281
23;50;14;10;2019;48292
23;50;14;10;2019;48304
23;50;14;10;2019;48317
23;50;14;10;2019;48328
23;50;14;10;2019;48340
23;50;14;10;2019;48354
23;50;14;10;2019;48364
23;50;14;10;2019;48376
23;50;14;10;2019;48390
23;50;14;10;2019;48400
23;50;14;10;2019;48413
23;50;14;10;2019;48426
23;50;14;10;2019;48437
23;50;14;10;2019;48449
23;50;14;10;2019;48462
23;50;14;10;2019;48473
23;50;14;10;2019;48485
23;50;14;10;2019;48498
23;50;14;10;2019;48509
23;50;14;10;2019;48521
23;50;14;10;2019;48545
23;50;14;10;2019;48557
23;50;14;10;2019;48581
23;50;14;10;2019;48593
23;50;14;10;2019;48617
23;50;14;10;2019;48629
23;50;14;10;2019;48653
23;50;14;10;2019;48665
23;50;14;10;2019;48689
23;50;14;10;2019;48701
23;50;14;10;2019;48725
23;50;14;10;2019;48737
23;50;14;10;2019;48761
23;50;14;10;2019;48773
23;50;14;10;2019;48797
23;50;14;10;2019;48809
23;50;14;10;2019;48834
23;50;14;10;2019;48846
23;50;14;10;2019;48870
23;50;14;10;2019;48882
23;50;14;10;2019;48906
23;50;14;10;2019;48918
23;50;14;10;2019;48942
23;50;14;10;2019;48954
23;50;14;10;2019;48978
23;50;14;10;2019;48990
23;50;14;10;2019;49014
23;50;14;10;2019;49026
23;50;14;10;2019;49050
23;50;14;10;2019;49062
23;50;14;10;2019;49086
23;50;14;10;2019;49098
23;50;14;10;2019;49119
23;50;14;10;2019;49122
23;50;14;10;2019;49134
23;50;14;10;2019;49155
23;50;14;10;2019;49158
23;50;14;10;2019;49170
23;50;14;10;2019;49191
23;50;14;10;2019;49194
23;50;14;10;2019;49206
23;50;14;10;2019;49227
23;50;14;10;2019;49230
23;50;14;10;2019;49242
23;50;14;10;2019;49263
23;50;14;10;2019;49266
23;50;14;10;2019;49278
23;50;14;10;2019;49299
23;50;14;10;2019;49303
23;50;14;10;2019;49315
23;50;14;10;2019;49335
23;50;14;10;2019;49339
23;50;14;10;2019;49351
23;50;14;10;2019;49371
23;50;14;10;2019;49375
23;50;14;10;2019;49387
23;50;14;10;2019;49408
23;50;14;10;2019;49411
23;50;14;10;2019;49423
23;50;14;10;2019;49444
23;50;14;10;2019;49447
23;50;14;10;2019;49459
23;50;14;10;2019;49480
23;50;14;10;2019;49483
23;50;14;10;2019;49495
23;50;14;10;2019;49516
23;50;14;10;2019;49519
23;50;14;10;2019;49531
23;50;14;10;2019;49552
23;50;14;10;2019;49555
23;50;14;10;2019;49567
23;50;14;10;2019;49588
23;50;14;10;2019;49591
23;50;14;10;2019;49603
23;50;14;10;2019;49624
23;50;14;10;2019;49627
23;50;14;10;2019;49639
23;50;14;10;2019;49664
23;50;14;10;2019;49664
23;50;14;10;2019;49675
23;50;14;10;2019;49687
23;50;14;10;2019;49701
23;50;14;10;2019;49711
23;50;14;10;2019;49723
23;50;14;10;2019;49737
23;50;14;10;2019;49747
23;50;14;10;2019;49759
23;50;14;10;2019;49773
23;50;14;10;2019;49784
23;50;14;10;2019;49796
23;50;14;10;2019;49809
23;50;14;10;2019;49820
23;50;14;10;2019;49832
23;50;14;10;2019;49845
23;50;14;10;2019;49856
23;50;14;10;2019;49868
23;50;14;10;2019;49881
23;50;14;10;2019;49892
23;50;14;10;2019;49904
23;50;14;10;2019;49917
23;50;14;10;2019;49928
23;50;14;10;2019;49940
23;50;14;10;2019;49953
23;50;14;10;2019;49964
23;50;14;10;2019;49976
23;50;14;10;2019;49989
23;50;14;10;2019;50000
23;50;14;10;2019;50012
23;50;14;10;2019;50025
23;50;14;10;2019;50036
23;50;14;10;2019;50048
23;50;14;10;2019;50063
23;50;14;10;2019;50072
23;50;14;10;2019;50084
23;50;14;10;2019;50097
23;50;14;10;2019;50108
23;50;14;10;2019;50120
23;50;14;10;2019;50134
23;50;14;10;2019;50144
23;50;14;10;2019;50156
23;50;14;10;2019;50169
23;50;14;10;2019;50180
23;50;14;10;2019;50192
23;50;14;10;2019;50216
23;50;14;10;2019;50229
23;50;14;10;2019;50253
23;50;14;10;2019;50265
23;50;14;10;2019;50289
23;50;14;10;2019;50301
23;50;14;10;2019;50325
23;50;14;10;2019;50337
23;50;14;10;2019;50361
23;50;14;10;2019;50373
23;50;14;10;2019;50397
23;50;14;10;2019;50409
23;50;14;10;2019;50433
23;50;14;10;2019;50445
23;50;14;10;2019;50469
23;50;14;10;2019;50481
23;50;14;10;2019;50505
23;50;14;10;2019;50517
23;50;14;10;2019;50541
23;50;14;10;2019;50553
23;50;14;10;2019;50577
23;50;14;10;2019;50589
23;50;14;10;2019;50613
23;50;14;10;2019;50625
23;50;14;10;2019;50650
23;50;14;10;2019;50662
23;50;14;10;2019;50686
23;50;14;10;2019;50698
23;50;14;10;2019;50722
23;50;14;10;2019;50734
23;50;14;10;2019;50758
23;50;14;10;2019;50770
23;50;14;10;2019;50794
23;50;14;10;2019;50806
23;50;14;10;2019;50827
23;50;14;10;2019;50830
23;50;14;10;2019;50842
23;50;14;10;2019;50863
23;50;14;10;2019;50866
23;50;14;10;2019;50878
23;50;14;10;2019;50899
23;50;14;10;2019;50902
23;50;14;10;2019;50914
23;50;14;10;2019;50935
23;50;14;10;2019;50938
23;50;14;10;2019;50950
23;50;14;10;2019;50971
23;50;14;10;2019;50974
23;50;14;10;2019;50986
23;50;14;10;2019;51007
23;50;14;10;2019;51010
23;50;14;10;2019;51022
23;50;14;10;2019;51043
23;50;14;10;2019;51046
23;50;14;10;2019;51059
23;50;14;10;2019;51079
23;50;14;10;2019;51083
23;50;14;10;2019;51095
23;50;14;10;2019;51115
23;50;14;10;2019;51119
23;50;14;10;2019;51131
23;50;14;10;2019;51153
23;50;14;10;2019;51155
23;50;14;10;2019;51167
23;50;14;10;2019;51188
23;50;14;10;2019;51191
23;50;14;10;2019;51203
23;50;14;10;2019;51224
23;50;14;10;2019;51227
23;50;14;10;2019;51239
23;50;14;10;2019;51260
23;50;14;10;2019;51263
23;50;14;10;2019;51275
23;50;14;10;2019;51296
23;50;14;10;2019;51299
23;50;14;10;2019;51311
23;50;14;10;2019;51332
23;50;14;10;2019;51335
23;50;14;10;2019;51347
23;50;14;10;2019;51372
23;50;14;10;2019;51372
23;50;14;10;2019;51383
23;50;14;10;2019;51395
23;50;14;10;2019;51408
23;50;14;10;2019;51419
23;50;14;10;2019;51431
23;50;14;10;2019;51445
23;50;14;10;2019;51455
23;50;14;10;2019;51467
23;50;14;10;2019;51482
23;50;14;10;2019;51492
23;50;14;10;2019;51504
23;50;14;10;2019;51517
23;50;14;10;2019;51528
23;50;14;10;2019;51540
23;50;14;10;2019;51553
23;50;14;10;2019;51564
23;50;14;10;2019;51576
23;50;14;10;2019;51589
23;50;14;10;2019;51600
23;50;14;10;2019;51612
23;50;14;10;2019;51625
23;50;14;10;2019;51636
23;50;14;10;2019;51648
23;50;14;10;2019;51661
23;50;14;10;2019;51672
23;50;14;10;2019;51684
23;50;14;10;2019;51697
23;50;14;10;2019;51708
23;50;14;10;2019;51720
23;50;14;10;2019;51733
23;50;14;10;2019;51744
23;50;14;10;2019;51756
23;50;14;10;2019;51769
23;50;14;10;2019;51780
23;50;14;10;2019;51792
23;50;14;10;2019;51805
23;50;14;10;2019;51816
23;50;14;10;2019;51828
23;50;14;10;2019;51841
23;50;14;10;2019;51852
23;50;14;10;2019;51864
23;50;14;10;2019;51878
23;50;14;10;2019;51888
23;50;14;10;2019;51900
23;50;14;10;2019;51924
23;50;14;10;2019;51936
23;50;14;10;2019;51961
23;50;14;10;2019;51973
23;50;14;10;2019;51997
23;50;14;10;2019;52009
23;50;14;10;2019;52033
23;50;14;10;2019;52045
23;50;14;10;2019;52069
23;50;14;10;2019;52081
23;50;14;10;2019;52105
23;50;14;10;2019;52117
23;50;14;10;2019;52141
23;50;14;10;2019;52153
23;50;14;10;2019;52177
23;50;14;10;2019;52189
23;50;14;10;2019;52213
23;50;14;10;2019;52225
23;50;14;10;2019;52249
23;50;14;10;2019;52261
23;50;14;10;2019;52285
23;50;14;10;2019;52297
23;50;14;10;2019;52321
23;50;14;10;2019;52333
23;50;14;10;2019;52357
23;50;14;10;2019;52369
23;50;14;10;2019;52393
23;50;14;10;2019;52405
23;50;14;10;2019;52430
23;50;14;10;2019;52442
23;50;14;10;2019;52466
23;50;14;10;2019;52478
23;50;14;10;2019;52502
23;50;14;10;2019;52514
23;50;14;10;2019;52535
23;50;14;10;2019;52538
23;50;14;10;2019;52550
23;50;14;10;2019;52571
23;50;14;10;2019;52574
23;50;14;10;2019;52586
23;50;14;10;2019;52608
23;50;14;10;2019;52610
23;50;14;10;2019;52622
23;50;14;10;2019;52643
23;50;14;10;2019;52646
23;50;14;10;2019;52658
23;50;14;10;2019;52679
23;50;14;10;2019;52682
23;50;14;10;2019;52694
23;50;14;10;2019;52715
23;50;14;10;2019;52718
23;50;14;10;2019;52730
23;50;14;10;2019;52751
23;50;14;10;2019;52754
23;50;14;10;2019;52766
23;50;14;10;2019;52787
23;50;14;10;2019;52790
23;50;14;10;2019;52802
23;50;14;10;2019;52823
23;50;14;10;2019;52826
23;50;14;10;2019;52838
23;50;14;10;2019;52859
23;50;14;10;2019;52862
23;50;14;10;2019;52874
23;50;14;10;2019;52895
23;50;14;10;2019;52899
23;50;14;10;2019;52911
23;50;14;10;2019;52933
23;50;14;10;2019;52935
23;50;14;10;2019;52947
23;50;14;10;2019;52968
23;50;14;10;2019;52971
23;50;14;10;2019;52983
23;50;14;10;2019;53004
23;50;14;10;2019;53007
23;50;14;10;2019;53019
23;50;14;10;2019;53044
23;50;14;10;2019;53044
23;50;14;10;2019;53055
23;50;14;10;2019;53067
23;50;14;10;2019;53080
23;50;14;10;2019;53091
23;50;14;10;2019;53103
23;50;14;10;2019;53116
23;50;14;10;2019;53127
23;50;14;10;2019;53139
23;50;14;10;2019;53152
23;50;14;10;2019;53163
23;50;14;10;2019;53175
23;50;14;10;2019;53188
23;50;14;10;2019;53199
23;50;14;10;2019;53211
23;50;14;10;2019;53224
23;50;14;10;2019;53235
23;50;14;10;2019;53247
23;50;14;10;2019;53261
23;50;14;10;2019;53271
23;50;14;10;2019;53283
23;50;14;10;2019;53296
23;50;14;10;2019;53307
23;50;14;10;2019;53319
23;50;14;10;2019;53334
23;50;14;10;2019;53344
23;50;14;10;2019;53356
23;50;14;10;2019;53369
23;50;14;10;2019;53380
23;50;14;10;2019;53392
23;50;14;10;2019;53405
23;50;14;10;2019;53416
23;50;14;10;2019;53428
23;50;14;10;2019;53441
23;50;14;10;2019;53452
23;50;14;10;2019;53464
23;50;14;10;2019;53477
23;50;14;10;2019;53488
23;50;14;10;2019;53500
23;50;14;10;2019;53513
23;50;14;10;2019;53524
23;50;14;10;2019;53536
23;50;14;10;2019;53549
23;50;14;10;2019;53560
23;50;14;10;2019;53572
23;50;14;10;2019;53585
23;50;14;10;2019;53596
23;50;14;10;2019;53608
23;50;14;10;2019;53632
23;50;14;10;2019;53644
23;50;14;10;2019;53668
23;50;14;10;2019;53680
23;50;14;10;2019;53704
23;50;14;10;2019;53716
23;50;14;10;2019;53740
23;50;14;10;2019;53752
23;50;14;10;2019;53776
23;50;14;10;2019;53789
23;50;14;10;2019;53813
23;50;14;10;2019;53825
23;50;14;10;2019;53849
23;50;14;10;2019;53861
23;50;14;10;2019;53885
23;50;14;10;2019;53897
23;50;14;10;2019;53921
23;50;14;10;2019;53933
23;50;14;10;2019;53957
23;50;14;10;2019;53969
23;50;14;10;2019;53993
23;50;14;10;2019;54005
23;50;14;10;2019;54029
23;50;14;10;2019;54041
23;50;14;10;2019;54065
23;50;14;10;2019;54077
23;50;14;10;2019;54101
23;50;14;10;2019;54113
23;50;14;10;2019;54137
23;50;14;10;2019;54149
23;50;14;10;2019;54173
23;50;14;10;2019;54186
23;50;14;10;2019;54210
23;50;14;10;2019;54222
23;50;14;10;2019;54242
23;50;14;10;2019;54246
23;50;14;10;2019;54258
23;50;14;10;2019;54279
23;50;14;10;2019;54282
23;50;14;10;2019;54294
23;50;14;10;2019;54315
23;50;14;10;2019;54318
23;50;14;10;2019;54330
23;50;14;10;2019;54352
23;50;14;10;2019;54354
23;50;14;10;2019;54366
23;50;14;10;2019;54387
23;50;14;10;2019;54390
23;50;14;10;2019;54402
23;50;14;10;2019;54423
23;50;14;10;2019;54426
23;50;14;10;2019;54438
23;50;14;10;2019;54459
23;50;14;10;2019;54462
23;50;14;10;2019;54474
23;50;14;10;2019;54495
23;50;14;10;2019;54498
23;50;14;10;2019;54510
23;50;14;10;2019;54531
23;50;14;10;2019;54534
23;50;14;10;2019;54546
23;50;14;10;2019;54567
23;50;14;10;2019;54571
23;50;14;10;2019;54583
23;50;14;10;2019;54604
23;50;14;10;2019;54607
23;50;14;10;2019;54619
23;50;14;10;2019;54640
23;50;14;10;2019;54643
23;50;14;10;2019;54655
23;50;14;10;2019;54676
23;50;14;10;2019;54679
23;50;14;10;2019;54691
23;50;14;10;2019;54712
23;50;14;10;2019;54715
23;50;14;10;2019;54727
23;50;14;10;2019;54752
23;50;14;10;2019;54752
23;50;14;10;2019;54763
23;50;14;10;2019;54775
23;50;14;10;2019;54789
23;50;14;10;2019;54799
23;50;14;10;2019;54811
23;50;14;10;2019;54825
23;50;14;10;2019;54835
23;50;14;10;2019;54847
23;50;14;10;2019;54860
23;50;14;10;2019;54871
23;50;14;10;2019;54883
23;50;14;10;2019;54897
23;50;14;10;2019;54907
23;50;14;10;2019;54919
23;50;14;10;2019;54933
23;50;14;10;2019;54943
23;50;14;10;2019;54955
23;50;14;10;2019;54969
23;50;14;10;2019;54979
23;50;14;10;2019;54991
23;50;14;10;2019;55005
23;50;14;10;2019;55016
23;50;14;10;2019;55028
23;50;14;10;2019;55041
23;50;14;10;2019;55052
23;50;14;10;2019;55064
23;50;14;10;2019;55077
23;50;14;10;2019;55088
23;50;14;10;2019;55100
23;50;14;10;2019;55113
23;50;14;10;2019;55124
23;50;14;10;2019;55136
23;50;14;10;2019;55149
23;50;14;10;2019;55160
23;50;14;10;2019;55172
23;50;14;10;2019;55185
23;50;14;10;2019;55196
23;50;14;10;2019;55208
23;50;14;10;2019;55221
23;50;14;10;2019;55232
23;50;14;10;2019;55244
23;50;14;10;2019;55257
23;50;14;10;2019;55268
23;50;14;10;2019;55280
23;50;14;10;2019;55293
23;50;14;10;2019;55304
23;50;14;10;2019;55316
23;50;14;10;2019;55340
23;50;14;10;2019;55352
23;50;14;10;2019;55376
23;50;14;10;2019;55425
23;50;14;10;2019;55449
23;50;14;10;2019;55461
23;50;14;10;2019;55485
23;50;14;10;2019;55497
23;50;14;10;2019;55521
23;50;14;10;2019;55533
23;50;14;10;2019;55557
23;50;14;10;2019;55569
23;50;14;10;2019;55593
23;50;14;10;2019;55605
23;50;14;10;2019;55629
23;50;14;10;2019;55641
23;50;14;10;2019;55665
23;50;14;10;2019;55677
23;50;14;10;2019;55701
23;50;14;10;2019;55713
23;50;14;10;2019;55737
23;50;14;10;2019;55749
23;50;14;10;2019;55773
23;50;14;10;2019;55785
23;50;14;10;2019;55809
23;50;14;10;2019;55821
23;50;14;10;2019;55845
23;50;14;10;2019;55857
23;50;14;10;2019;55881
23;50;14;10;2019;55893
23;50;14;10;2019;55918
23;50;14;10;2019;55930
23;50;14;10;2019;55954
23;50;14;10;2019;55966
23;50;14;10;2019;55990
23;50;14;10;2019;56002
23;50;14;10;2019;56026
23;50;14;10;2019;56038
23;50;14;10;2019;56062
23;50;14;10;2019;56074
23;50;14;10;2019;56098
23;50;14;10;2019;56110
23;50;14;10;2019;56134
23;50;14;10;2019;56146
23;50;14;10;2019;56170
23;50;14;10;2019;56182
23;50;14;10;2019;56206
23;50;14;10;2019;56218
23;50;14;10;2019;56242
23;50;14;10;2019;56254
23;50;14;10;2019;56278
23;50;14;10;2019;56290
23;50;14;10;2019;56314
23;50;14;10;2019;56326
23;50;14;10;2019;56351
23;50;14;10;2019;56363
23;50;14;10;2019;56387
23;50;14;10;2019;56399
23;50;14;10;2019;56423
23;50;14;10;2019;56435
23;50;14;10;2019;56459
23;50;14;10;2019;56471
23;50;14;10;2019;56495
23;50;14;10;2019;56507
23;50;14;10;2019;56530
23;50;14;10;2019;56531
23;50;14;10;2019;56543
23;50;14;10;2019;56566
23;50;14;10;2019;56567
23;50;14;10;2019;56579
23;50;14;10;2019;56602
23;50;14;10;2019;56603
23;50;14;10;2019;56615
23;50;14;10;2019;56638
23;50;14;10;2019;56639
23;50;14;10;2019;56651
23;50;14;10;2019;56674
23;50;14;10;2019;56675
23;50;14;10;2019;56687
23;50;14;10;2019;56710
23;50;14;10;2019;56711
23;50;14;10;2019;56723
23;50;14;10;2019;56746
23;50;14;10;2019;56747
23;50;14;10;2019;56759
23;50;14;10;2019;56782
23;50;14;10;2019;56784
23;50;14;10;2019;56796
23;50;14;10;2019;56818
23;50;14;10;2019;56820
23;50;14;10;2019;56832
23;50;14;10;2019;56855
23;50;14;10;2019;56856
23;50;14;10;2019;56868
23;50;14;10;2019;56891
23;50;14;10;2019;56892
23;50;14;10;2019;56904
23;50;14;10;2019;56927
23;50;14;10;2019;56928
23;50;14;10;2019;56940
23;50;14;10;2019;56963
23;50;14;10;2019;56964
23;50;14;10;2019;56976
23;50;14;10;2019;57001
23;50;14;10;2019;57002
23;50;14;10;2019;57012
23;50;14;10;2019;57024
23;50;14;10;2019;57048
23;50;14;10;2019;57060
23;50;14;10;2019;57084
23;50;14;10;2019;57096
23;50;14;10;2019;57120
23;50;14;10;2019;57132
23;50;14;10;2019;57156
23;50;14;10;2019;57168
23;50;14;10;2019;57193
23;50;14;10;2019;57205
23;50;14;10;2019;57229
23;50;14;10;2019;57241
23;50;14;10;2019;57265
23;50;14;10;2019;57277
23;50;14;10;2019;57301
23;50;14;10;2019;57313
23;50;14;10;2019;57337
23;50;14;10;2019;57349
23;50;14;10;2019;57373
23;50;14;10;2019;57385
23;50;14;10;2019;57409
23;50;14;10;2019;57421
23;50;14;10;2019;57445
23;50;14;10;2019;57457
23;50;14;10;2019;57481
23;50;14;10;2019;57493
23;50;14;10;2019;57517
23;50;14;10;2019;57529
23;50;14;10;2019;57553
23;50;14;10;2019;57565
23;50;14;10;2019;57589
23;50;14;10;2019;57601
